cod_zona_tarif;cod_pais;ind_bloqueado;ind_pais_origen;fec_creacion;fec_actualizacion
LQBUOFZ004;GAB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GAB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GEO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GEO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GEO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GEO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GEO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GGY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GGY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GGY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GGY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GGY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GHA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GHA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GHA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GHA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GHA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GIB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GIB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GIB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GIB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GIB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GIN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GIN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GIN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GIN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GIN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GMB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GMB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GMB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GMB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GMB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GNB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GNB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GNB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GNB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GNB;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GNQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GNQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GNQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GNQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GNQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GRC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GRC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GRC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GRC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GRC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GRD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GRD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GRD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GRD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GRD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GTM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GTM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GTM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GTM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GTM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GUF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GUF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GUF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GUF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GUF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GUM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GUM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GUM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GUM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GUM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;GUY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;GUY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;GUY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;GUY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;GUY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;HKG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;HKG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;HKG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;HKG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;HKG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;HND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;HND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;HND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;HND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;HND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;HRV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;HRV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;HRV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;HRV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;HRV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;HTI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;HTI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;HTI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;HTI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;HTI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;HUN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;HUN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;HUN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;HUN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;HUN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;IDN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;IDN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;IDN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;IDN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;IDN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;IND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;IND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;IND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;IND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;IND;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;IRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;IRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;IRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;IRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;IRL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;IRN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;IRN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;IRN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;IRN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;IRN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;IRQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;IRQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;IRQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;IRQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;IRQ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;ISL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;ISL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;ISL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;ISL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;ISL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;ISR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;ISR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;ISR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;ISR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;ISR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;ITA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;ITA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;ITA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;ITA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;ITA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;JAM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;JAM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;JAM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;JAM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;JAM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;JEY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;JEY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;JEY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;JEY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;JEY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;JOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;JOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;JOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;JOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;JOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;JPN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;JPN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;JPN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;JPN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;JPN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KAZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KAZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KAZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KAZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KAZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KEN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KEN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KEN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KEN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KEN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KGZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KGZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KGZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KGZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KGZ;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KHM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KHM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KHM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KHM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KHM;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KIR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KIR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KIR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KIR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KIR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KNA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KNA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KNA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KNA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KNA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KOR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;KWT;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;KWT;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;KWT;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;KWT;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;KWT;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LAO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LAO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LAO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LAO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LAO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LBN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LBN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LBN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LBN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LBN;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LBR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LBY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LBY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LBY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LBY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LBY;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LCA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LCA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LCA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LCA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LCA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LIE;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LIE;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LIE;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LIE;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LIE;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LKA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LKA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LKA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LKA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LKA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LSO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LSO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LSO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LSO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LSO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LTU;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LTU;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LTU;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LTU;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LTU;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LUX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LUX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LUX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LUX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LUX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;LVA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;LVA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;LVA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;LVA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;LVA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MAC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MAC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MAC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MAC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MAC;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MAF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MAF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MAF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MAF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MAF;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MAR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MAR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MAR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MAR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MAR;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MCO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MCO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MCO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MCO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MCO;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MDA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MDA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MDA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MDA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MDA;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MDG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MDG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MDG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MDG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MDG;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MDV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MDV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MDV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MDV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MDV;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MEX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MEX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MEX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MEX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MEX;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MHL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MHL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MHL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MHL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MHL;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MKD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MKD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MKD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MKD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ005;MKD;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ001;MLI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ002;MLI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ003;MLI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUOFZ004;MLI;f;t;2025-05-26 00:00:00;2025-05-26 00:00:00
