cod_producto_comercial;cod_modalidad;fec_alta;cod_va;cod_pais;fec_baja;ind_obligatorio;cod_grp_va_obligatorio;tipo_emb;num_intentos_entrega_min;num_intentos_entrega_max;tiempo_lista_min;tiempo_lista_max;importe_min;importe_max;tiempo_custodia;ind_envio;fec_creacion;fec_actualizacion
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;ZAF;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;SSD;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;TZA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;TGO;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;UGA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;DJI;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;ZMB;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXH3;DOUAOF;2024-08-30 00:00:00;SEINPA;ZWE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;DEU;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;AUT;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;BEL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;DNK;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;FRA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GUF;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MTQ;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MYT;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;NCL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;PYF;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;REU;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SPM;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GIB;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GRC;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GGY;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;IRL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;ITA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;JEY;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;LUX;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MCO;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;NOR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;NLD;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;ANT;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;PRT;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;XXA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;XXM;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GBR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;AIA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;ASC;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SGS;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;PCN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;DEU;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;TCA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;AUT;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;VGB;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MSR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SHN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;FRA;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;NCL;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;PYF;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;GIB;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;TAA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;GRC;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SMR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SWE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ITA;;f;;;0;0;0;0;0.01;93.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;CHE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;LUX;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;UKR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;VAT;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;NLD;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ANT;;f;;;0;0;0;0;0.01;500.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;DZA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;PRT;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;XXA;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;XXM;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;VGB;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;BGR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SWE;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;CYP;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;HRV;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;UKR;;f;;;0;0;0;0;0.01;1134.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SVK;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;VAT;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;DZA;;f;;;0;0;0;0;0.01;1852.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;SVN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BGR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;EST;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;CYP;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;HRV;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SVK;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;FIN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SVN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;EST;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;FIN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;GRL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;GRL;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;HUN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;HUN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ISL;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;ISL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;FRO;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;FRO;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;LVA;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;XKX;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;LTU;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;LVA;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MAR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;LIE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;LTU;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;POL;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MAR;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;CZE;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;MNE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ROU;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;TUN;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BLR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BIH;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;POL;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MKD;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MLT;;f;;;0;0;0;0;0.01;1852.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MDA;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;CZE;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;RUS;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;ROU;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SRB;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXI3;DOUAOF;2024-08-30 00:00:00;SEINPA;TUN;;f;;;0;0;0;0;0.01;3000.00;;f;2024-08-30 00:00:00;2024-08-30 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;TUR;;f;;;0;0;0;0;0.01;741.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ABW;;f;;;0;0;0;0;0.01;2499.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BHS;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BRB;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KNA;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;LCA;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SUR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;TTO;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ARG;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;COL;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ECU;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MEX;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;AFG;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;SAU;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ARM;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;AZE;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BGD;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BHR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BRN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;BTN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KHM;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;QAT;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;CHN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KOR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;ARE;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;FJI;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;GEO;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;IND;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;IDN;;f;;;0;0;0;0;0.01;1811.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;IRQ;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;IRN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;JPN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KAZ;;f;;;0;0;0;0;0.01;3000.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KGZ;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KIR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;KWT;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
LOJXO1;PCUAOF;2024-01-19 00:00:00;EFHALO;ESP;;f;1;;0;0;0;0;0.00;0.00;;t;2025-01-16 00:00:00;2025-03-18 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;LBN;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MAC;;f;;;0;0;0;0;0.01;54.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MNG;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;MMR;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;NRU;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
PAAXK1;DOUAOF;2023-10-31 00:00:00;ARINPO;NPL;;f;;;0;0;0;0;0.00;0.00;;f;2023-10-31 00:00:00;2023-10-31 00:00:00
