cod_producto_comercial;cod_modalidad;fec_alta;cod_pais;fec_baja;ind_obliga_peso;peso_min;peso_max;importe_min;importe_max;fec_creacion;fec_actualizacion
PAGXJ3;BUUAOF;2024-10-17 00:00:00;USA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;MEX;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;REU;2025-08-18 10:00:00;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;DOM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;SAU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;AUS;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;CCK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;CHN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;KOR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;ARE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;GEO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;HKG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;IDN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;ISR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;JPN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;KAZ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;LBN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;MYS;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;NZL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;COK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;SGP;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;THA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;EGY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;SWZ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;ZAF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;ZWE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;ESP;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;DEU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;AUT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BEL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BLR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BGR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;HRV;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;DNK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SVK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SVN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;EST;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;FIN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;FRA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GLP;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GUF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MTQ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MYT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;NCL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;PYF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;REU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MAF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SPM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ATF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;WLF;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GIB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GRC;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GRL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GGY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;HUN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IRL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ISL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;FRO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ITA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;JEY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;XKX;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LVA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LIE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LTU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LUX;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MKD;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MCO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MNE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;NOR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;NLD;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ANT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;POL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;PRT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;XXA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;XXM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GBR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;AIA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ASC;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SGS;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IMN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;PCN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;TCA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;VGB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MSR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SHN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;TAA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CZE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ROU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SMR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SRB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SWE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CHE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;TUR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;UKR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;VAT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;AFG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ALB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;AGO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ATG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SAU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;DZA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ARG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ARM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ABW;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;AZE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BHS;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BGD;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BRB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BHR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BLZ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BEN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BMU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BOL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BIH;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BWA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BRA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BRN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BFA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BDI;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;BTN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CPV;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KHM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CMR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;QAT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;TCD;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CHL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CHN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CYP;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;COL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;COM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;PRK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KOR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CIV;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CRI;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CUB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CUW;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;DMA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ECU;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;EGY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SLV;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ARE;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ERI;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ETH;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;PHL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;FJI;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GAB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GMB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GEO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GHA;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GRD;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GTM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GIN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GNQ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GNB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;GUY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;HTI;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;HND;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;HKG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IND;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IDN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IRQ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;IRN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;CYM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;FLK;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MHL;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;SLB;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;ISR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;JAM;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;JOR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KAZ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KEN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KGZ;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KIR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;KWT;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LAO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LSO;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LBN;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LBR;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;LBY;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MAC;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MDG;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;MYS;;t;1.000;2000.000;0.00;0.00;2024-10-17 00:00:00;2024-10-17 00:00:00
